Gene_id,Ref_gene_id,Locus,Stol-veg-CT_FPKM,Stol-veg-SS_FPKM,Ssen-veg-CT_FPKM,Ssen-veg-SS_FPKM,Stol-rep-CT_FPKM,Stol-rep-SS_FPKM,Ssen-rep-CT_FPKM,Ssen-rep-SS_FPKM
XLOC_005222,Ca_14691,Ca2:5201455-5202317,0.454239,0.276719,0.065482,0.0,0.375514,0.69433,0.279778,0.122846
XLOC_004012,Ca_14692,Ca2:5192004-5192424,0.0846959,0.110764,0.0251093,0.300764,0.143105,0.0343339,0.0,0.0
XLOC_005221,Ca_14693,Ca2:5177949-5180790,3.10468,4.7483,0.0213546,1.37643,0.206599,6.7714,0.794718,0.357683
XLOC_004011,Ca_14694,Ca2:5175293-5175794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_005220,Ca_14695,Ca2:5167374-5171852,0.0,0.0829521,0.0,0.0527922,0.343323,0.1585,0.114522,0.0492453
XLOC_004009,Ca_14696,Ca2:5162841-5163048,1.81109,1.42503,14.1636,3.9991,23.3914,3.26725,14.7301,16.8211
XLOC_004008,Ca_14697,Ca2:5117256-5143128,0.0,1762.63,4711.0,3311.87,693.759,339.574,1069.56,999.845
XLOC_004008,Ca_14698,Ca2:5117256-5143128,0.0,1762.63,4711.0,3311.87,693.759,339.574,1069.56,999.845
XLOC_005219,Ca_14699,Ca2:5099591-5104770,12.3952,5.69233,5.53758,8.39811,7.8626,7.77782,8.57131,8.71714
XLOC_004007,Ca_14700,Ca2:5091534-5095386,2.36833,1.75475,1.69427,2.81209,3.11902,3.32291,2.85945,2.27966
XLOC_004006,Ca_14701,Ca2:5083882-5090237,3.87844,2.16254,1.60892,1.86005,2.71148,2.93528,1.09583,1.51802
XLOC_004005,Ca_14702,Ca2:5075746-5080981,16.9719,5.03975,17.3291,9.09987,5.45199,5.64549,6.57693,6.48525
XLOC_005218,Ca_14703,Ca2:5066909-5071132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_005217,Ca_14704,Ca2:5057781-5060704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_005216,Ca_14705,Ca2:5045892-5049407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_004004,Ca_14706,Ca2:5036262-5042912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_005215,Ca_14707,Ca2:5016400-5023575,2.2925,1.95511,0.793103,3.89395,2.49363,3.60844,1.44321,1.77771
XLOC_005214,Ca_14708,Ca2:5007028-5007748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_004003,Ca_14709,Ca2:5002241-5006263,45.3637,14.5675,5.17148,12.0961,6.90215,4.19321,7.59701,5.43708
XLOC_005213,Ca_14710,Ca2:4997618-5000236,0.379605,1.72149,0.201483,2.3689,2.44511,3.31561,1.49032,1.90478
XLOC_004002,Ca_14711,Ca2:4989225-4997012,27.4011,9.20696,7.49799,6.89487,4.65849,2.5985,5.98599,3.63007
XLOC_005212,Ca_14712,Ca2:4984813-4985626,1.47963,0.165815,0.0195787,0.463537,0.411287,1.0523,0.223253,0.186769
XLOC_004001,Ca_14713,Ca2:4980296-4984133,0.0,0.0,0.154153,0.00535537,0.0122261,0.0269116,0.0,0.0133068
XLOC_004000,Ca_14714,Ca2:4966211-4974965,0.44509,0.0537529,0.0464779,0.123347,0.0372181,0.123995,0.167022,0.134727
XLOC_003999,Ca_14715,Ca2:4955184-4956153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_001152,Ca_14716,Ca1:18309760-18311162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002781,Ca_14717,Ca1:18287878-18289109,105.162,35.7748,138.219,73.9897,117.819,58.9556,50.4093,115.656
XLOC_002778,Ca_14718,Ca1:18213616-18274029,241.499,59.5241,234.963,178.831,35.0737,53.6835,68.5999,190.672
XLOC_002780,Ca_14719,Ca1:18213616-18274029,0.0,0.0,0.0,0.0,0.00630591,0.0,0.0,0.0
XLOC_001151,Ca_14720,Ca1:18213616-18274029,1.63678,1.75628,1.5848,2.2907,6.78704,7.21241,3.76427,5.4099
XLOC_001150,Ca_14721,Ca1:18213616-18274029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002779,Ca_14722,Ca1:18213616-18274029,0.803443,0.591611,0.355832,1.0188,0.961664,1.46437,1.00271,1.07341
XLOC_002778,Ca_14722,Ca1:18213616-18274029,241.499,59.5241,234.963,178.831,35.0737,53.6835,68.5999,190.672
XLOC_002777,Ca_14723,Ca1:18196881-18201026,7.16246,8.73464,5.18603,6.61344,10.1026,8.54938,12.4897,6.79312
XLOC_002776,Ca_14724,Ca1:18176895-18178308,0.0,0.0,0.0,0.0,0.0532403,0.00660902,0.0131183,0.0
XLOC_001149,Ca_14725,Ca1:18170413-18175734,2.03734,0.963264,0.695402,0.490579,1.07234,1.63908,0.768772,1.0512
XLOC_001148,Ca_14726,Ca1:18160840-18162473,609.558,115.035,118.738,225.481,106.579,42.7696,160.402,136.053
XLOC_002775,Ca_14727,Ca1:18157841-18158342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002774,Ca_14728,Ca1:18148709-18155054,2.07903,1.208,1.8167,1.09801,1.18309,1.53817,1.69256,1.44732
XLOC_001147,Ca_14729,Ca1:18134987-18147476,0.807953,0.882586,0.43381,0.325697,0.685421,1.07951,0.603435,0.589344
XLOC_001146,Ca_14730,Ca1:18130708-18132273,24.2734,7.04734,0.571887,3.59794,1.90054,1.38458,4.47294,0.972771
XLOC_002773,Ca_14731,Ca1:18126291-18128175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002772,Ca_14732,Ca1:18107450-18116779,1.77268,1.03863,1.31755,1.58008,2.24883,4.77043,1.54753,1.87318
XLOC_002771,Ca_14733,Ca1:18100205-18106274,1.89087,1.50378,1.22777,0.970689,1.66525,1.60558,1.10995,1.53981
XLOC_001145,Ca_14734,Ca1:18092272-18099780,2.01622,2.34032,1.38382,1.79671,2.16919,3.04387,1.91306,1.4127
XLOC_001144,Ca_14735,Ca1:18082996-18085322,8989.5,2855.1,5336.72,6379.01,938.363,506.046,2014.64,1809.97
XLOC_002770,Ca_14736,Ca1:18064560-18071461,1.80609,1.40984,0.415656,0.646215,0.718921,0.796366,0.41208,0.535959
XLOC_002769,Ca_14737,Ca1:18049542-18054067,3.479,1.51071,2.05012,1.85645,2.86425,2.8762,3.59258,3.0344
XLOC_002768,Ca_14738,Ca1:18036174-18044904,0.130683,0.0331052,0.00435773,0.127671,0.172661,0.2772,0.0335476,0.0341009
XLOC_002767,Ca_14739,Ca1:18025374-18032445,10.8042,7.44397,5.2403,8.0114,4.80297,4.59532,5.94616,5.36161
XLOC_001143,Ca_14740,Ca1:18023969-18025100,0.0,0.0,0.0,0.0,0.0,0.0,0.00912867,0.0
XLOC_001142,Ca_14741,Ca1:18015034-18017817,0.0469762,0.0423773,0.0255987,0.0979019,0.105436,0.0891617,0.064641,0.0634341
XLOC_001141,Ca_14742,Ca1:18007117-18009305,0.104305,0.67062,0.0492905,0.158831,2.1301,1.38298,0.13792,0.267921
XLOC_001140,Ca_14743,Ca1:18000706-18005971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_001139,Ca_14744,Ca1:17982028-17985767,3.02757,1.45985,3.94357,2.02734,4.17374,5.86274,4.3955,5.71234
XLOC_002765,Ca_14745,Ca1:17973301-17973975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_001138,Ca_14746,Ca1:17959141-17966342,3.90975,2.85121,1.75842,2.24609,1.38184,2.5789,5.84679,2.8045
XLOC_002764,Ca_14747,Ca1:17951822-17952471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_001137,Ca_14748,Ca1:17930044-17932581,0.0,0.0,0.0222264,0.0,0.0968374,0.242761,0.0226155,0.0
XLOC_001136,Ca_14749,Ca1:17915667-17917331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_001135,Ca_14750,Ca1:17902755-17905969,1.41965,0.839622,0.152527,0.394401,2.17867,0.494543,0.272244,0.532511
XLOC_001134,Ca_14751,Ca1:17885758-17886313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002763,Ca_14752,Ca1:17883226-17884054,60.4553,12.7413,80.3056,18.9149,89.9061,40.8437,17.073,64.8524
XLOC_001133,Ca_14753,Ca1:17875372-17881088,1.78196,1.48801,0.57465,0.948899,1.35565,1.52824,0.83541,0.770409
XLOC_001132,Ca_14754,Ca1:17870631-17872590,0.0,0.0,0.0,0.0,0.0,0.00828973,0.0125206,0.0
XLOC_001131,Ca_14755,Ca1:17860149-17867955,3.3038,3.14583,1.29329,1.93289,1.43157,2.99918,4.78355,1.42983
XLOC_001130,Ca_14756,Ca1:17855035-17859242,8.81463,8.21583,5.20837,13.8422,7.74367,11.1577,8.59458,11.853
XLOC_002762,Ca_14757,Ca1:17819894-17825806,0.0294718,0.0249437,0.0519223,0.0689077,0.104881,0.315856,0.240022,0.467668
XLOC_002760,Ca_14758,Ca1:17799140-17801148,279.054,62.6857,255.494,267.877,76.096,50.2235,206.362,125.936
XLOC_002759,Ca_14759,Ca1:17769001-17787336,1.19488,1.76608,2.04129,1.63414,1.56437,2.10497,1.6122,0.942617
XLOC_002758,Ca_14760,Ca1:17758997-17767584,1.99905,0.52384,1.96663,3.81906,0.608616,1.01424,3.29352,2.35657
XLOC_001129,Ca_14761,Ca1:17758997-17767584,0.865807,1.89725,1.2778,1.86911,1.55723,2.3857,2.18069,1.06761
XLOC_001128,Ca_14762,Ca1:17749170-17749725,1.66248,2.05369,3.16352,9.73027,22.1827,12.6428,213.788,22.6449
XLOC_002757,Ca_14763,Ca1:17734775-17735958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002756,Ca_14764,Ca1:17699556-17708548,0.0,0.00260482,0.0,0.0,0.00437679,0.00556697,0.0218912,0.00638304
XLOC_002755,Ca_14765,Ca1:17647068-17650629,4.02955,3.17105,0.744243,1.63008,5.1376,2.57139,1.76386,1.08249
XLOC_001127,Ca_14766,Ca1:17640858-17642554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002753,Ca_14767,Ca1:17603100-17631849,94.7484,53.1505,39.6957,34.3479,157.12,109.134,111.266,73.5086
XLOC_002754,Ca_14768,Ca1:17603100-17631849,0.0,0.0,0.0,0.0,0.151791,0.127904,0.0,0.112712
XLOC_001125,Ca_14769,Ca1:17603100-17631849,6.7528,3.12633,1.73021,7.67275,15.8759,7.85872,8.92476,7.02482
XLOC_001126,Ca_14769,Ca1:17603100-17631849,0.0,0.0,0.0,0.0,0.481699,0.106474,0.0798919,0.0213448
XLOC_002753,Ca_14770,Ca1:17603100-17631849,94.7484,53.1505,39.6957,34.3479,157.12,109.134,111.266,73.5086
XLOC_001124,Ca_14771,Ca1:17603100-17631849,0.0,0.0,0.0213445,0.0817829,0.0153184,0.079857,0.188183,0.0
XLOC_001123,Ca_14772,Ca1:17603100-17631849,0.0,0.0,0.0,0.0,0.0531286,0.0156498,0.0,0.0
XLOC_001122,Ca_14773,Ca1:17603100-17631849,0.57209,0.647889,0.404719,0.253097,0.638904,0.387428,0.340533,0.498707
XLOC_002753,Ca_14774,Ca1:17603100-17631849,94.7484,53.1505,39.6957,34.3479,157.12,109.134,111.266,73.5086
XLOC_001120,Ca_14775,Ca1:17585241-17601940,2056.22,599.016,976.48,2314.22,248.979,319.23,4244.98,2047.28
XLOC_001121,Ca_14776,Ca1:17585241-17601940,108.084,171.502,87.8393,69.4212,186.71,126.043,336.13,210.71
XLOC_001120,Ca_14777,Ca1:17585241-17601940,2056.22,599.016,976.48,2314.22,248.979,319.23,4244.98,2047.28
XLOC_002752,Ca_14778,Ca1:17575548-17578901,1.8086,0.511546,0.421179,0.853189,0.336566,0.613552,1.42459,0.624377
XLOC_001119,Ca_14779,Ca1:17568211-17572091,12.3736,2.63781,4.4549,4.58884,3.54516,3.25342,4.17234,3.51195
XLOC_002751,Ca_14780,Ca1:17557427-17561763,2.30064,1.42849,0.719695,0.964543,1.1974,1.20277,0.902284,0.993605
XLOC_002750,Ca_14781,Ca1:17546813-17547335,25.2588,13.705,5.03492,7.6108,23.2842,6.17551,4.88832,4.02362
XLOC_001118,Ca_14782,Ca1:17536470-17540474,87.3049,22.4213,25.1867,36.3303,15.6923,10.7616,16.9965,18.4337
XLOC_001117,Ca_14783,Ca1:17533500-17534970,0.244056,0.592559,0.0552505,0.232286,0.428967,0.816824,0.562796,0.660072
XLOC_002749,Ca_14784,Ca1:17490331-17494952,0.363107,0.44388,0.00725334,0.264227,0.186111,0.268218,0.101334,0.0507594
XLOC_001115,Ca_14785,Ca1:17489812-17490061,0.0,0.0,0.0,0.0,0.0,0.10389,0.0,0.0709694
XLOC_001114,Ca_14786,Ca1:17476416-17487108,39.81,7.30699,14.0257,18.7685,21.2724,8.93771,15.2822,6.53904
XLOC_001114,Ca_14787,Ca1:17476416-17487108,39.81,7.30699,14.0257,18.7685,21.2724,8.93771,15.2822,6.53904
XLOC_001113,Ca_14788,Ca1:17454518-17461626,1.76179,1.28816,1.3772,0.630661,1.48814,1.69173,3.84251,1.62242
XLOC_001112,Ca_14789,Ca1:17437109-17439159,5.22246,10.1118,4.37733,6.61161,22.243,45.2907,5.17943,7.25114
XLOC_010905,Ca_14790,Ca4:37112858-37113274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_010904,Ca_14791,Ca4:37095893-37096169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_010903,Ca_14792,Ca4:37059610-37068669,3.54833,2.19018,2.68397,3.37274,2.49913,2.43262,3.03719,2.73129
XLOC_010902,Ca_14793,Ca4:37024102-37024888,0.0,0.0,0.0,0.0,0.0,0.0,0.0105364,0.0
XLOC_012720,Ca_14794,Ca4:37022818-37023034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_012719,Ca_14795,Ca4:36973975-36985995,3.21988,2.39003,2.19954,3.42595,1.82966,2.73886,3.20988,3.22898
XLOC_012719,Ca_14796,Ca4:36973975-36985995,3.21988,2.39003,2.19954,3.42595,1.82966,2.73886,3.20988,3.22898
XLOC_012718,Ca_14797,Ca4:36951091-36955972,0.0737213,0.273109,0.309537,0.64639,0.288814,0.558968,0.0737327,0.127239
XLOC_010901,Ca_14798,Ca4:36926306-36926537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_010900,Ca_14799,Ca4:36918697-36923395,2.08247,1.81949,0.697275,1.40377,1.57052,2.19677,2.54937,1.93695
XLOC_012717,Ca_14800,Ca4:36890978-36892618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_010899,Ca_14801,Ca4:36880504-36880966,0.0,0.0,0.0,0.0,0.0,0.0147809,0.0,0.0
XLOC_012716,Ca_14802,Ca4:36864818-36868784,5.77849,2.35831,1.23885,2.40077,1.77995,1.08565,2.15943,1.83547
XLOC_012715,Ca_14803,Ca4:36849665-36852981,0.828355,0.955427,0.077834,0.679193,0.937185,1.94898,0.635481,0.481105
XLOC_010898,Ca_14804,Ca4:36842082-36848596,1.6229,2.50905,4.42052,1.61298,4.78505,5.57367,2.68686,2.44539
XLOC_010897,Ca_14805,Ca4:36830046-36835690,3.04531,2.37485,1.92533,2.57831,2.26411,5.12802,1.33064,0.892433
XLOC_012714,Ca_14806,Ca4:36804367-36807831,0.409308,0.700968,0.0375111,0.559203,0.191238,0.237651,0.419182,0.175183
XLOC_012713,Ca_14807,Ca4:36796530-36800382,14.58,6.76068,6.74136,9.17881,5.62786,4.85709,6.69488,7.13383
XLOC_012712,Ca_14808,Ca4:36752671-36758413,70.7291,53.1853,13.3299,13.5419,16.0722,17.8653,18.2398,10.6388
XLOC_012711,Ca_14809,Ca4:36741707-36742169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_010896,Ca_14810,Ca4:36707054-36709847,0.0139535,0.0419525,0.0315539,0.0199574,0.121253,0.146187,0.0576496,0.0999534
XLOC_010895,Ca_14811,Ca4:36699353-36705339,0.0197429,0.343557,0.154562,0.0866313,0.104328,0.148959,0.0517083,0.0793526
XLOC_012710,Ca_14812,Ca4:36682084-36684300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_012709,Ca_14813,Ca4:36675050-36679648,3.4359,2.83681,2.24366,1.06853,2.78526,2.39944,1.78383,2.0298
XLOC_010894,Ca_14814,Ca4:36668800-36674242,0.773453,0.231924,0.248348,0.318625,0.43606,0.643582,0.132823,0.337025
XLOC_012708,Ca_14815,Ca4:36657091-36659409,1.19096,0.748167,0.108912,0.223589,1.59703,1.44587,0.532937,0.581049
XLOC_012707,Ca_14816,Ca4:36639002-36649763,7.50322,2.55584,1.86968,5.71843,1.90013,2.73169,4.70818,2.55943
XLOC_010893,Ca_14817,Ca4:36636947-36638919,1.33913,1.28546,3.21763,1.36814,0.696096,1.48697,1.16086,1.79132
XLOC_012706,Ca_14818,Ca4:36616847-36622331,0.829754,1.03426,1.33401,0.373748,4.03339,2.65956,1.76816,0.532808
XLOC_010892,Ca_14819,Ca4:36597752-36600669,16.7587,6.76566,0.222563,1.14826,2.13665,2.09033,0.380116,0.705759
XLOC_012705,Ca_14820,Ca4:36578619-36581125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_012704,Ca_14821,Ca4:36567769-36573566,0.02189,0.347182,0.119214,0.0563903,2.46637,3.7572,0.456177,0.376467
XLOC_010891,Ca_14822,Ca4:36565134-36565353,0.597794,3.62954,1.12374,0.0,10.516,5.43514,4.86788,4.60363
XLOC_010890,Ca_14823,Ca4:36556703-36557060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_010889,Ca_14824,Ca4:36540635-36541320,0.0,0.0,0.0622174,0.173805,0.0506952,0.214523,1.01369,1.08332
XLOC_010888,Ca_14825,Ca4:36534056-36537538,62.1528,12.4529,23.1628,19.358,14.5826,8.12497,15.687,18.6993
XLOC_010887,Ca_14826,Ca4:36519127-36525506,0.00685611,0.0275169,0.0,0.0,0.011434,0.0177073,0.00481742,0.00214103
XLOC_012703,Ca_14827,Ca4:36505592-36508070,0.0,0.0,0.0148798,0.0,0.0077061,0.0,0.0,0.0
XLOC_012702,Ca_14828,Ca4:36488627-36494790,4.41136,3.77467,1.70454,2.7866,3.91043,5.20922,3.04676,2.64499
XLOC_012701,Ca_14829,Ca4:36485777-36487696,0.0202687,0.147437,0.00547364,0.318728,0.314483,0.423961,0.188637,0.149844
XLOC_012700,Ca_14830,Ca4:36459042-36471725,21.1223,6.07085,3.50116,5.57485,4.28232,3.15878,5.46334,4.04559
XLOC_012700,Ca_14831,Ca4:36459042-36471725,21.1223,6.07085,3.50116,5.57485,4.28232,3.15878,5.46334,4.04559
XLOC_010886,Ca_14832,Ca4:36454023-36457298,5.16851,1.19686,1.37874,3.07499,0.307875,2.21261,1.83468,2.20843
XLOC_010885,Ca_14833,Ca4:36443839-36449422,1.75124,1.70358,0.963429,0.41523,0.695061,0.89213,0.696044,0.525445
XLOC_010884,Ca_14834,Ca4:36438917-36439202,0.0,0.0,0.0,0.0,0.0,0.0,0.0587696,0.0
XLOC_010883,Ca_14835,Ca4:36422549-36422957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_012699,Ca_14836,Ca4:36403294-36407257,1.03127,1.02954,0.40181,0.437929,0.865051,0.794377,0.912526,0.713378
XLOC_010882,Ca_14837,Ca4:36394580-36395348,0.915711,0.176248,0.580281,0.767853,0.326937,0.224959,0.46366,0.224469
XLOC_012698,Ca_14838,Ca4:36378884-36379712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_010881,Ca_14839,Ca4:36372746-36373586,0.0,0.182699,0.547361,0.137826,0.0107149,0.0213066,0.0867408,0.0
XLOC_010880,Ca_14840,Ca4:36366789-36370667,32.7041,5.89186,12.4542,10.9153,5.764,4.00342,8.94179,4.61953
XLOC_010879,Ca_14841,Ca4:36288975-36293584,28.7843,10.826,19.3413,24.8093,7.22686,7.12919,30.0706,22.8677
XLOC_012694,Ca_14842,Ca4:36286989-36288263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_012693,Ca_14843,Ca4:36271221-36279697,6.62601,3.1762,2.65382,2.80117,2.15914,2.62607,2.77919,2.52445
XLOC_012693,Ca_14844,Ca4:36271221-36279697,6.62601,3.1762,2.65382,2.80117,2.15914,2.62607,2.77919,2.52445
XLOC_010878,Ca_14845,Ca4:36263943-36270772,0.0,0.0,0.0,0.0,0.0,0.00210263,0.0,0.0
XLOC_010877,Ca_14846,Ca4:36241883-36245452,0.868164,1.70578,1.69129,1.41197,3.43258,7.38487,1.84542,2.35282
XLOC_010876,Ca_14847,Ca4:36226711-36230274,11.3177,4.57378,5.1309,4.96513,5.67531,3.54738,5.02602,4.97541
XLOC_010875,Ca_14848,Ca4:36219146-36224317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_012692,Ca_14849,Ca4:36198453-36202476,0.499599,0.835439,0.674866,0.759975,1.23269,1.83716,0.832338,0.757582
XLOC_012691,Ca_14850,Ca4:36180914-36187650,3.32447,2.27941,2.6895,2.30309,3.7368,4.81534,1.70848,2.10805
XLOC_012690,Ca_14851,Ca4:36168624-36173228,0.224326,0.618943,0.233605,0.339046,0.910332,1.31495,0.19747,0.503395
XLOC_012689,Ca_14852,Ca4:36156147-36160298,5.38211,7.83917,3.59724,4.75229,12.0887,16.4797,7.97265,7.46669
XLOC_010874,Ca_14853,Ca4:36150594-36155831,1.4934,2.07667,1.6414,2.15868,2.14237,3.89489,1.4762,1.73806
XLOC_012688,Ca_14854,Ca4:36120274-36128522,0.287209,0.113036,0.12919,0.134249,0.2443,0.646573,0.293954,0.586387
XLOC_010873,Ca_14855,Ca4:36078750-36081743,0.0567287,0.0101495,1.1496,1.90935,0.0108136,0.0209755,1.30218,0.661576
XLOC_010872,Ca_14856,Ca4:35980185-35983113,0.0338368,0.6442,0.466665,0.388852,0.593887,0.583318,0.651723,0.715894
XLOC_010871,Ca_14857,Ca4:35975865-35978188,18.0945,8.54771,2.82309,6.87719,4.37339,4.67565,7.65162,6.34385
XLOC_010870,Ca_14858,Ca4:35963768-35964689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_010869,Ca_14859,Ca4:35958840-35962046,6.84114,1.31165,5.98804,3.11028,1.10827,0.750841,5.66929,4.26525
XLOC_012686,Ca_14860,Ca4:35933819-35934359,0.0,0.0493394,0.0,0.0,0.0,0.101464,0.0,0.0214448
XLOC_012685,Ca_14861,Ca4:35904803-35914469,0.0126831,0.0326734,0.0030904,0.014539,0.0976795,0.509427,0.0501502,0.0416017
XLOC_010868,Ca_14862,Ca4:35899568-35899760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_010867,Ca_14863,Ca4:35867189-35867555,0.13039,0.0,0.0,0.0,0.0345719,0.118117,0.0407363,0.192534
XLOC_011037,Ca_14864,Ca4:40649621-40652476,40.0548,24.0385,8.86385,17.3626,14.0241,10.2114,15.0484,14.1812
XLOC_011036,Ca_14865,Ca4:40638292-40646973,0.689362,2.54056,1.71291,1.82819,3.7078,5.73254,1.9831,3.70211
XLOC_012836,Ca_14866,Ca4:40596523-40601079,57.3343,25.007,15.8383,37.197,8.0064,4.94825,16.0659,9.51446
XLOC_011035,Ca_14867,Ca4:40588933-40594815,31.8061,6.82738,7.49424,13.321,7.21835,5.6703,15.1312,13.0293
XLOC_011034,Ca_14868,Ca4:40577685-40587259,0.692549,0.463326,0.371716,0.667035,0.716982,1.34084,0.255756,0.460749
XLOC_011033,Ca_14869,Ca4:40566998-40569102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_011032,Ca_14870,Ca4:40529044-40557567,0.879132,0.521233,0.98483,0.342805,0.849544,1.65515,0.787132,0.671547
XLOC_012835,Ca_14871,Ca4:40529044-40557567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_011032,Ca_14872,Ca4:40529044-40557567,0.879132,0.521233,0.98483,0.342805,0.849544,1.65515,0.787132,0.671547
XLOC_011032,Ca_14873,Ca4:40529044-40557567,0.879132,0.521233,0.98483,0.342805,0.849544,1.65515,0.787132,0.671547
XLOC_012834,Ca_14874,Ca4:40509643-40515198,2.51732,0.989149,1.05602,1.47431,2.46347,3.61701,0.975394,0.862521
XLOC_012833,Ca_14875,Ca4:40497405-40500720,0.380403,0.407478,0.567483,0.565205,3.80843,2.23892,1.24212,0.835088
XLOC_012832,Ca_14876,Ca4:40488782-40492944,2.34553,2.98706,0.584046,1.31431,0.702674,4.18346,0.791506,0.777719
XLOC_012831,Ca_14877,Ca4:40476221-40485511,1.34937,5.11526,0.434357,2.97938,0.109491,0.186203,10.1411,0.375743
XLOC_011031,Ca_14877,Ca4:40476221-40485511,0.681865,0.800505,0.469824,0.841358,0.505758,0.414392,1.13134,0.5703
XLOC_011029,Ca_14878,Ca4:40465640-40467788,0.0,0.0,0.0,0.0,0.00442387,0.0,0.0,0.0130301
XLOC_012830,Ca_14879,Ca4:40432282-40435856,10.6229,3.05407,2.03384,5.4756,5.55791,4.09951,4.3023,5.06769
XLOC_011028,Ca_14880,Ca4:40425554-40430445,1.98545,0.727472,0.322553,0.770425,1.10429,1.6623,0.595358,0.502361
XLOC_011027,Ca_14881,Ca4:40399125-40402108,1.22733,0.600048,0.0298173,0.114601,0.532356,0.244606,0.206504,0.0607206
XLOC_012829,Ca_14882,Ca4:40392191-40398874,0.973178,0.822527,1.10448,0.976971,1.58355,2.1937,1.45497,1.11349
XLOC_011026,Ca_14883,Ca4:40386685-40389900,20.1769,7.63712,7.32039,11.1878,6.22522,5.05385,10.2582,10.0898
XLOC_012828,Ca_14884,Ca4:40376458-40385181,2.06383,1.15333,0.649506,1.0716,0.574366,0.93559,0.728531,0.71187
XLOC_012827,Ca_14885,Ca4:40367737-40371907,32.8174,9.09645,8.13837,11.9019,8.10414,7.45315,11.4661,9.6388
XLOC_012826,Ca_14886,Ca4:40360090-40364955,1.53709,0.638144,0.0816436,0.824292,0.457285,0.474049,1.11921,0.56264
XLOC_011025,Ca_14887,Ca4:40353454-40359541,0.630869,0.252006,0.113116,0.276565,0.726282,1.05441,0.121336,0.394251
XLOC_011024,Ca_14888,Ca4:40348996-40352986,13.8801,5.19379,3.50578,6.32922,4.30619,3.78788,5.31897,4.06182
XLOC_011023,Ca_14889,Ca4:40345302-40347642,0.112169,0.0707979,0.329652,0.219311,0.149804,0.156199,0.106396,0.126102
XLOC_011021,Ca_14890,Ca4:40341314-40341760,0.0,0.0,0.0,0.0,0.26014,0.714744,0.170387,0.107653
XLOC_011020,Ca_14891,Ca4:40338226-40338688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_012825,Ca_14892,Ca4:40313582-40318912,0.882544,1.23948,0.877257,0.805982,0.98696,1.64232,0.695231,0.75378
XLOC_011019,Ca_14893,Ca4:40266717-40279818,0.946875,0.623338,0.49007,0.308675,0.571634,1.07832,0.388817,0.353605
XLOC_011018,Ca_14894,Ca4:40259721-40260963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_012824,Ca_14895,Ca4:40238635-40247288,8.88501,10.7575,2.73179,5.85673,12.7838,18.7979,13.1803,7.05907
XLOC_012823,Ca_14896,Ca4:40229560-40234545,0.103675,1.19993,0.828276,0.64226,0.83037,1.89528,0.655773,0.422497
